阿坝|1474214400|3027
阿坝|1474819200|3061
阿坝|1475424000|3011
阿坝|1476028800|3068
阿坝|1476633600|2983
安康|1474214400|4052
安康|1474819200|4049
安康|1475424000|3983
安康|1476028800|3927
安康|1476633600|3814
安康|1477238400|3932
阿坝|1477238400|3071
阿坝|1477843200|3058
阿坝|1478448000|2974
阿坝|1479052800|3063
阿坝|1479657600|3014
阿坝|1480262400|3020
安康|1477843200|3895
安康|1478448000|3782
安康|1479052800|3898
安康|1479657600|3913
安康|1480262400|3903
阿坝|1480867200|3016
阿坝|1481472000|3107
安康|1480867200|3929
安康|1481472000|3951
安康|1482076800|3941
安康|1482681600|3943
安康|1483286400|3953
安康|1483891200|3971
安康|1484496000|3860
阿坝|1482076800|3200
阿坝|1482681600|3296
阿坝|1483286400|3204
阿坝|1483891200|3265
阿坝|1484496000|3179
安康|1485100800|3856
安康|1485705600|3831
阿坝|1485100800|3212
阿坝|1485705600|3235
阿坝|1486310400|3327
阿坝|1486915200|3350
阿坝|1487520000|3302
安康|1486310400|3767
安康|1486915200|3740
安康|1487520000|3704
安康|1488124800|3692
安康|1488729600|3639
安康|1489334400|3746
阿坝|1488124800|3395
阿坝|1488729600|3427
阿坝|1489334400|3328
阿拉尔|1474214400|2593
阿拉尔|1474819200|2558
阿拉尔|1475424000|2561
阿拉尔|1476028800|2570
阿拉尔|1476633600|2498
阿拉尔|1477238400|2573
安康|1489939200|3813
安康|1490544000|3831
安康|1491148800|3816
安康|1491753600|3833
安康|1492358400|3828
阿坝|1489939200|3431
阿坝|1490544000|3417
阿坝|1491148800|3523
阿拉尔|1477843200|2583
阿拉尔|1478448000|2660
阿拉尔|1479052800|2585
阿拉尔|1479657600|2598
阿拉尔|1480262400|2591
阿拉尔|1480867200|2600
安康|1492963200|3827
安康|1493568000|3826
安康|1494172800|3828
安康|1494777600|3773
安康|1495382400|3760
阿坝|1491753600|3483
阿坝|1492358400|3526
阿坝|1492963200|3526
阿拉尔|1481472000|2594
阿拉尔|1482076800|2580
阿拉尔|1482681600|2628
阿拉尔|1483286400|2612
阿拉尔|1483891200|2602
阿拉尔|1484496000|2607
安康|1495987200|3722
安康|1496592000|3745
安康|1497196800|3734
安康|1497801600|3841
安康|1498406400|3855
阿克苏|1474214400|3435
阿克苏|1474819200|3458
阿克苏|1475424000|3485
阿坝|1493568000|3526
阿坝|1494172800|3425
阿坝|1494777600|3529
阿坝|1495382400|3531
阿坝|1495987200|3526
阿坝|1496592000|3534
阿拉尔|1485100800|2618
阿拉尔|1485705600|2597
阿拉尔|1486310400|2604
阿拉尔|1486915200|2612
阿拉尔|1487520000|2599
阿拉尔|1488124800|2601
安康|1499011200|3858
安康|1499616000|3857
安康|1500220800|3870
安康|1500825600|3861
安康|1501430400|3879
安康|1502035200|3929
阿克苏|1476028800|3463
阿克苏|1476633600|3416
阿克苏|1477238400|3438
阿克苏|1477843200|3505
阿克苏|1478448000|3552
阿克苏|1479052800|3454
阿坝|1497196800|3641
阿坝|1497801600|3751
阿坝|1498406400|3707
阿拉尔|1488729600|2526
阿拉尔|1489334400|2454
阿拉尔|1489939200|2384
阿拉尔|1490544000|2457
阿拉尔|1491148800|2418
安康|1502640000|3896
安康|1503244800|3966
安康|1503849600|4013
安康|1504454400|4014
安康|1505059200|4019
安康|1505664000|4023
安康|1506268800|4023
阿克苏|1479657600|3496
阿克苏|1480262400|3449
阿克苏|1480867200|3428
阿坝|1499011200|3602
阿坝|1499616000|3585
阿坝|1500220800|3693
阿坝|1500825600|3708
阿坝|1501430400|3712
阿坝|1502035200|3741
阿拉尔|1491753600|2492
阿拉尔|1492358400|2503
阿拉尔|1492963200|2509
阿拉尔|1493568000|2510
阿拉尔|1494172800|2507
安康|1506873600|3917
安康|1507478400|4033
安康|1508083200|3986
阿克苏|1481472000|3458
阿克苏|1482076800|3423
阿克苏|1482681600|3439
阿克苏|1483286400|3541
阿克苏|1483891200|3446
阿克苏|1484496000|3545
阿坝|1502640000|3743
阿坝|1503244800|3729
阿坝|1503849600|3724
阿坝|1504454400|3835
阿坝|1505059200|3729
阿坝|1505664000|3840
阿拉尔|1494777600|2437
阿拉尔|1495382400|2442
阿拉尔|1495987200|2469
安康|1508688000|4016
安康|1509292800|4023
安康|1509897600|4054
安康|1510502400|4053
安康|1511107200|4039
安康|1511712000|4039
安康|1512316800|4042
阿克苏|1485100800|3647
阿克苏|1485705600|3620
阿克苏|1486310400|3724
阿克苏|1486915200|3830
阿克苏|1487520000|3776
阿坝|1506268800|3775
阿坝|1506873600|3887
阿坝|1507478400|3785
阿拉尔|1496592000|2544
阿拉尔|1497196800|2473
阿拉尔|1497801600|2547
阿拉尔|1498406400|2520
阿拉尔|1499011200|2530
阿拉尔|1499616000|2527
安康|1512921600|4014
安康|1513526400|4064
安康|1514131200|4013
安康|1514736000|4075
安康|1515340800|4043
阿克苏|1488124800|3786
阿克苏|1488729600|3793
阿坝|1508083200|3775
阿坝|1508688000|3798
阿坝|1509292800|3698
阿拉尔|1500220800|2509
阿拉尔|1500825600|2522
阿拉尔|1501430400|2554
阿拉尔|1502035200|2566
阿拉尔|1502640000|2591
阿拉尔|1503244800|2667
安康|1515945600|4028
安康|1516550400|4041
安康|1517155200|4063
安康|1517760000|4064
安康|1518364800|4069
安康|1518969600|4124
阿克苏|1489334400|3693
阿克苏|1489939200|3595
阿坝|1509897600|3759
阿坝|1510502400|3777
阿坝|1511107200|3759
阿坝|1511712000|3777
阿坝|1512316800|3765
阿拉尔|1503849600|2594
阿拉尔|1504454400|2563
阿拉尔|1505059200|2550
阿拉尔|1505664000|2529
阿拉尔|1506268800|2603
阿拉尔|1507478400|2595
安康|1519574400|4113
安康|1520179200|4124
安康|1520784000|4121
阿克苏|1490544000|3500
阿克苏|1491148800|3407
阿克苏|1491753600|3436
阿克苏|1492358400|3406
阿克苏|1492963200|3374
阿克苏|1493568000|3406
阿克苏|1494172800|3350
阿坝|1512921600|3776
阿坝|1513526400|3788
阿坝|1514131200|3854
阿坝|1514736000|3743
阿坝|1515340800|3858
阿拉尔|1508083200|2613
阿拉尔|1508688000|2623
阿拉尔|1509292800|2625
阿拉尔|1509897600|2638
阿拉尔|1510502400|2645
阿拉尔|1511107200|2677
安康|1521388800|4098
安康|1521993600|4106
安康|1522598400|4166
安康|1523203200|4047
安康|1523808000|3973
阿克苏|1494777600|3253
阿克苏|1495382400|3222
阿克苏|1495987200|3189
阿坝|1515945600|3853
阿坝|1516550400|3921
阿坝|1517155200|3905
阿坝|1517760000|3795
阿坝|1518364800|3908
阿拉尔|1511712000|2628
阿拉尔|1512316800|2630
阿拉尔|1512921600|2629
阿拉尔|1513526400|2621
阿拉尔|1514131200|2622
阿拉尔|1514736000|2585
安康|1524412800|3973
安康|1525017600|4008
安康|1525622400|4130
阿克苏|1496592000|3211
阿克苏|1497196800|3180
阿克苏|1497801600|3089
阿克苏|1498406400|3065
阿克苏|1499011200|3047
阿克苏|1499616000|3059
阿坝|1518969600|4024
阿坝|1519574400|4007
阿坝|1520179200|3895
阿坝|1520784000|3850
阿坝|1521388800|3802
阿坝|1521993600|3762
阿拉尔|1515340800|2610
阿拉尔|1515945600|2600
安康|1526227200|4074
安康|1526832000|4006
安康|1527436800|4081
安康|1528041600|4104
安康|1528646400|4122
阿克苏|1500220800|3023
阿克苏|1500825600|3020
阿克苏|1501430400|3013
阿克苏|1502035200|2965
阿克苏|1502640000|2940
阿克苏|1503244800|2956
阿坝|1522598400|3804
阿坝|1523203200|3804
阿坝|1523808000|3804
阿拉尔|1516550400|2620
阿拉尔|1517155200|2584
阿拉尔|1517760000|2595
阿拉尔|1518364800|2616
阿拉尔|1518969600|2617
阿拉尔|1519574400|2628
安康|1529251200|4160
安康|1529856000|4128
安康|1530460800|4255
安康|1531065600|4191
安康|1531670400|4171
安康|1532275200|4149
安康|1532880000|4158
阿克苏|1503849600|2944
阿克苏|1504454400|2915
阿克苏|1505059200|2915
阿坝|1524412800|3846
阿坝|1525017600|3806
阿坝|1525622400|3701
阿坝|1526227200|3809
阿坝|1526832000|3806
阿坝|1527436800|3702
阿拉尔|1520179200|2602
阿拉尔|1520784000|2647
阿拉尔|1521388800|2575
阿拉尔|1521993600|2602
阿拉尔|1522598400|2569
阿拉尔|1523203200|2543
安康|1533484800|4121
安康|1534089600|4126
安康|1534694400|4165
阿克苏|1505664000|2901
阿克苏|1506268800|2926
阿克苏|1506873600|2844
阿克苏|1507478400|2925
阿克苏|1508083200|2910
阿克苏|1508688000|2944
阿坝|1528041600|3601
阿坝|1528646400|3670
阿坝|1531065600|3571
阿坝|1531670400|3673
阿坝|1532275200|3602
阿拉尔|1523808000|2474
阿拉尔|1524412800|2407
阿拉尔|1525017600|2417
阿拉尔|1525622400|2487
安康|1535299200|4164
安康|1535904000|4281
安康|1536508800|4296
阿克苏|1509292800|2941
阿克苏|1509897600|2937
阿克苏|1510502400|2914
阿克苏|1511107200|2909
阿克苏|1511712000|2910
阿克苏|1512316800|2913
阿坝|1532880000|3505
阿坝|1533484800|3606
阿坝|1534089600|3709
阿坝|1534694400|3707
阿坝|1535299200|3776
阿坝|1535904000|3675
阿拉尔|1526227200|2481
阿拉尔|1526832000|2481
阿拉尔|1527436800|2468
阿拉尔|1528041600|2539
阿拉尔|1528646400|2499
阿拉尔|1529856000|2432
阿克苏|1512921600|2912
阿克苏|1513526400|2916
阿坝|1536508800|3779
阿拉尔|1531065600|2471
阿拉尔|1531670400|2406
阿拉尔|1532275200|2474
阿拉尔|1532880000|2461
阿克苏|1514131200|2921
阿克苏|1514736000|2914
阿克苏|1515340800|2907
阿克苏|1515945600|2938
阿克苏|1516550400|2920
阿克苏|1517155200|2929
阿克苏|1517760000|2946
阿克苏|1518364800|2944
阿拉尔|1533484800|2425
阿拉尔|1534089600|2461
阿拉尔|1534694400|2441
阿拉尔|1535299200|2432
阿拉尔|1535904000|2452
阿克苏|1518969600|2976
阿克苏|1519574400|2959
阿克苏|1520179200|2985
阿克苏|1520784000|2954
阿克苏|1521388800|2957
阿克苏|1521993600|2967
阿克苏|1522598400|2971
阿克苏|1523203200|2888
阿克苏|1523808000|2870
阿克苏|1524412800|2956
阿克苏|1525017600|2960
阿克苏|1525622400|2947
阿克苏|1526227200|2965
阿克苏|1526832000|2975
阿克苏|1527436800|2946
阿克苏|1528041600|2982
阿克苏|1528646400|2990
阿克苏|1529251200|3078
阿克苏|1529856000|3025
阿克苏|1530460800|3114
阿克苏|1531065600|3029
阿克苏|1531670400|3019
阿克苏|1532275200|3070
阿克苏|1532880000|3076
阿克苏|1533484800|3052
阿克苏|1534089600|3081
阿克苏|1534694400|3090
阿克苏|1535299200|3006
阿克苏|1535904000|3003
阿克苏|1536508800|2987
阿勒泰|1474214400|2998
阿勒泰|1474819200|3088
阿勒泰|1475424000|3056
阿勒泰|1476028800|3060
阿勒泰|1476633600|2978
阿勒泰|1477238400|3063
阿勒泰|1477843200|3046
阿勒泰|1478448000|2965
阿勒泰|1479052800|3050
阿勒泰|1479657600|3055
阿勒泰|1480262400|3041
阿勒泰|1480867200|3055
阿勒泰|1481472000|3050
阿勒泰|1482076800|3045
阿勒泰|1482681600|3042
阿勒泰|1483286400|3038
阿勒泰|1483891200|3038
阿勒泰|1484496000|3078
阿勒泰|1485100800|3168
阿勒泰|1485705600|3081
阿勒泰|1486310400|3172
阿勒泰|1486915200|3171
阿勒泰|1487520000|3115
阿勒泰|1488124800|3113
阿勒泰|1488729600|3174
阿勒泰|1489334400|3162
阿勒泰|1489939200|3193
阿勒泰|1490544000|3135
阿勒泰|1491148800|3136
阿勒泰|1491753600|3158
阿勒泰|1492358400|3117
阿勒泰|1492963200|3110
阿勒泰|1493568000|3116
阿勒泰|1494172800|3126
阿勒泰|1494777600|3068
阿勒泰|1495382400|3085
阿勒泰|1495987200|3061
阿勒泰|1496592000|3024
阿勒泰|1497196800|3058
阿勒泰|1497801600|3073
阿勒泰|1498406400|3052
阿勒泰|1499011200|3072
阿勒泰|1499616000|3064
阿勒泰|1500220800|3053
阿勒泰|1500825600|3031
阿勒泰|1501430400|3055
阿勒泰|1502035200|3060
阿勒泰|1502640000|3072
阿勒泰|1503244800|3017
阿勒泰|1503849600|3041
阿勒泰|1504454400|3073
阿勒泰|1505059200|3071
阿勒泰|1505664000|2983
阿勒泰|1506268800|2897
阿勒泰|1506873600|2902
阿勒泰|1507478400|2986
阿勒泰|1508083200|3013
阿勒泰|1508688000|3014
阿勒泰|1509292800|2979
阿勒泰|1509897600|2949
阿勒泰|1510502400|2964
阿勒泰|1511107200|3007
阿勒泰|1511712000|3049
阿勒泰|1512316800|2967
阿勒泰|1512921600|2937
阿勒泰|1513526400|3021
阿勒泰|1514131200|2940
阿勒泰|1514736000|2975
阿勒泰|1515340800|2976
阿勒泰|1515945600|3059
阿勒泰|1516550400|2979
阿勒泰|1517155200|3062
阿勒泰|1517760000|2982
阿勒泰|1518364800|2963
阿勒泰|1518969600|2964
阿勒泰|1519574400|2977
阿勒泰|1520179200|2970
阿勒泰|1520784000|2981
阿勒泰|1521388800|3073
阿勒泰|1521993600|3089
阿勒泰|1522598400|3184
阿勒泰|1523203200|3094
阿勒泰|1523808000|3087
阿勒泰|1524412800|3041
阿勒泰|1525017600|3042
阿勒泰|1525622400|3135
阿勒泰|1526227200|3123
阿勒泰|1526832000|3218
阿勒泰|1527436800|3206
阿勒泰|1528041600|3115
阿勒泰|1528646400|3208
阿勒泰|1529251200|3304
阿勒泰|1529856000|3403
阿勒泰|1531065600|3307
阿勒泰|1531670400|3405
阿勒泰|1532275200|3460
阿勒泰|1532880000|3364
阿勒泰|1533484800|3464
阿勒泰|1534089600|3482
阿勒泰|1534694400|3585
阿勒泰|1535299200|3519
阿勒泰|1535904000|3422
阿勒泰|1536508800|3522
阿拉善盟|1474214400|3061
阿拉善盟|1474819200|2977
阿拉善盟|1475424000|2954
阿拉善盟|1476028800|3045
阿拉善盟|1476633600|3043
阿拉善盟|1477238400|2955
阿拉善盟|1477843200|3047
阿拉善盟|1478448000|2959
阿拉善盟|1479052800|2980
阿拉善盟|1479657600|2895
阿拉善盟|1480262400|2984
阿拉善盟|1480867200|2898
阿拉善盟|1481472000|2986
阿拉善盟|1482076800|2957
阿拉善盟|1482681600|2944
阿拉善盟|1483286400|3034
阿拉善盟|1483891200|3067
阿拉善盟|1484496000|3116
阿拉善盟|1485100800|3132
阿拉善盟|1485705600|3125
阿拉善盟|1486310400|3218
阿拉善盟|1486915200|3166
阿拉善盟|1487520000|3200
阿拉善盟|1488124800|3112
阿拉善盟|1488729600|3131
阿拉善盟|1489334400|3045
阿拉善盟|1489939200|3059
阿拉善盟|1490544000|3149
阿拉善盟|1491148800|3153
阿拉善盟|1491753600|3125
阿拉善盟|1492358400|3216
阿拉善盟|1492963200|3206
阿拉善盟|1493568000|3220
阿拉善盟|1494172800|3229
阿拉善盟|1494777600|3177
阿拉善盟|1495382400|3124
阿拉善盟|1495987200|3214
阿拉善盟|1496592000|3238
阿拉善盟|1497196800|3272
阿拉善盟|1497801600|3239
阿拉善盟|1498406400|3271
阿拉善盟|1499011200|3266
阿拉善盟|1499616000|3297
阿拉善盟|1500220800|3391
阿拉善盟|1500825600|3405
阿拉善盟|1501430400|3401
阿拉善盟|1502035200|3402
阿拉善盟|1502640000|3353
阿拉善盟|1503244800|3390
阿拉善盟|1503849600|3419
阿拉善盟|1504454400|3417
阿拉善盟|1505059200|3472
阿拉善盟|1505664000|3483
阿拉善盟|1506268800|3509
阿拉善盟|1506873600|3488
阿拉善盟|1507478400|3591
阿拉善盟|1508083200|3610
阿拉善盟|1508688000|3638
阿拉善盟|1509292800|3626
阿拉善盟|1509897600|3625
阿拉善盟|1510502400|3635
阿拉善盟|1511107200|3615
阿拉善盟|1511712000|3721
阿拉善盟|1512316800|3694
阿拉善盟|1512921600|3676
阿拉善盟|1513526400|3671
阿拉善盟|1514131200|3667
阿拉善盟|1514736000|3716
阿拉善盟|1515340800|3675
阿拉善盟|1515945600|3671
阿拉善盟|1516550400|3671
阿拉善盟|1517155200|3678
阿拉善盟|1517760000|3680
阿拉善盟|1518364800|3625
阿拉善盟|1518969600|3616
阿拉善盟|1519574400|3613
阿拉善盟|1520179200|3631
阿拉善盟|1520784000|3676
阿拉善盟|1521388800|3705
阿拉善盟|1521993600|3608
阿拉善盟|1522598400|3642
阿拉善盟|1523203200|3754
阿拉善盟|1523808000|3870
阿拉善盟|1524412800|3817
阿拉善盟|1525017600|3856
阿拉善盟|1525622400|3817
阿拉善盟|1526227200|3786
阿拉善盟|1526832000|3849
阿拉善盟|1527436800|3739
阿拉善盟|1528041600|3774
阿拉善盟|1528646400|3782
阿拉善盟|1529251200|3734
阿拉善盟|1529856000|3848
阿拉善盟|1531065600|3807
阿拉善盟|1531670400|3797
阿拉善盟|1532275200|3794
阿拉善盟|1532880000|3823
阿拉善盟|1533484800|3829
阿拉善盟|1534089600|3784
阿拉善盟|1534694400|3846
阿拉善盟|1535299200|3837
阿拉善盟|1535904000|3952
阿拉善盟|1536508800|3842
鞍山|1474214400|4381
鞍山|1474819200|4407
鞍山|1475424000|4384
鞍山|1476028800|4418
鞍山|1476633600|4354
鞍山|1477238400|4304
鞍山|1477843200|4326
鞍山|1478448000|4205
鞍山|1479052800|4330
鞍山|1479657600|4458
鞍山|1480262400|4334
鞍山|1480867200|4463
鞍山|1481472000|4394
鞍山|1482076800|4273
鞍山|1482681600|4308
鞍山|1483286400|4435
鞍山|1483891200|4365
鞍山|1484496000|4491
鞍山|1485100800|4530
鞍山|1485705600|4588
鞍山|1486310400|4545
鞍山|1486915200|4675
鞍山|1487520000|4706
鞍山|1488124800|4754
鞍山|1488729600|4718
鞍山|1489334400|4593
鞍山|1489939200|4579
鞍山|1490544000|4568
鞍山|1491148800|4559
鞍山|1491753600|4555
鞍山|1492358400|4496
鞍山|1492963200|4547
鞍山|1493568000|4534
鞍山|1494172800|4472
鞍山|1494777600|4485
鞍山|1495382400|4422
鞍山|1495987200|4404
鞍山|1496592000|4393
鞍山|1497196800|4266
鞍山|1497801600|4143
鞍山|1498406400|4165
鞍山|1499011200|4294
鞍山|1499616000|4249
鞍山|1500220800|4127
鞍山|1500825600|4254
鞍山|1501430400|4249
鞍山|1502035200|4275
鞍山|1502640000|4257
鞍山|1503244800|4266
鞍山|1503849600|4238
鞍山|1504454400|4225
鞍山|1505059200|4231
鞍山|1505664000|4157
鞍山|1506268800|4040
鞍山|1506873600|4162
鞍山|1507478400|4280
鞍山|1508083200|4166
鞍山|1508688000|4285
鞍山|1509292800|4270
鞍山|1509897600|4279
鞍山|1510502400|4223
鞍山|1511107200|4266
鞍山|1511712000|4387
鞍山|1512316800|4306
鞍山|1512921600|4193
鞍山|1513526400|4311
鞍山|1514131200|4197
鞍山|1514736000|4315
鞍山|1515340800|4234
鞍山|1515945600|4364
鞍山|1516550400|4238
鞍山|1517155200|4246
鞍山|1517760000|4377
鞍山|1518364800|4379
鞍山|1518969600|4318
鞍山|1519574400|4234
鞍山|1520179200|4256
鞍山|1520784000|4243
鞍山|1521388800|4160
鞍山|1521993600|4165
鞍山|1522598400|4055
鞍山|1523203200|4099
鞍山|1523808000|4180
鞍山|1524412800|4247
鞍山|1525017600|4207
鞍山|1525622400|4205
鞍山|1526227200|4197
鞍山|1526832000|4227
鞍山|1527436800|4197
鞍山|1528041600|4219
鞍山|1528646400|4196
鞍山|1529251200|4201
鞍山|1529856000|4213
鞍山|1530460800|4334
鞍山|1531065600|4216
鞍山|1531670400|4199
鞍山|1532275200|4246
鞍山|1532880000|4206
鞍山|1533484800|4160
鞍山|1534089600|4281
鞍山|1534694400|4164
鞍山|1535299200|4168
鞍山|1535904000|4289
鞍山|1536508800|4233
安阳|1474214400|3306
安阳|1474819200|3300
安阳|1475424000|3299
安阳|1476028800|3206
安阳|1476633600|3183
安阳|1477238400|3193
安阳|1477843200|3197
安阳|1478448000|3107
安阳|1479052800|3200
安阳|1479657600|3231
安庆|1474214400|5114
安庆|1474819200|5096
安庆|1475424000|5084
安庆|1476028800|5068
安庆|1476633600|4927
安庆|1477238400|5074
安阳|1480262400|3284
安阳|1480867200|3323
安庆|1477843200|5014
安庆|1478448000|4874
安庆|1479052800|5018
安庆|1479657600|5054
安庆|1480262400|5061
安庆|1480867200|5083
安阳|1481472000|3329
安阳|1482076800|3323
安阳|1482681600|3422
安阳|1483286400|3443
安阳|1483891200|3462
安庆|1481472000|5101
安庆|1482076800|5114
安庆|1482681600|5117
安庆|1483286400|5114
安庆|1483891200|5117
安阳|1484496000|3486
安阳|1485100800|3504
安阳|1485705600|3531
安阳|1486310400|3546
安阳|1486915200|3560
安庆|1484496000|5170
安庆|1485100800|5256
安庆|1485705600|5407
安阳|1487520000|3571
安阳|1488124800|3513
安阳|1488729600|3515
安阳|1489334400|3542
安阳|1489939200|3559
安庆|1486310400|5404
安庆|1486915200|5557
安庆|1487520000|5533
安庆|1488124800|5452
安庆|1488729600|5446
安庆|1489334400|5483
安阳|1490544000|3499
安阳|1491148800|3558
安阳|1491753600|3499
安阳|1492358400|3564
安阳|1492963200|3571
安阳|1493568000|3584
安阳|1494172800|3525
安庆|1489939200|5513
安庆|1490544000|5523
安阳|1494777600|3432
安阳|1495382400|3425
安阳|1495987200|3481
安阳|1496592000|3470
安阳|1497196800|3485
安庆|1491148800|5537
安庆|1491753600|5513
安庆|1492358400|5561
安庆|1492963200|5538
安庆|1493568000|5612
安庆|1494172800|5653
安庆|1494777600|5489
安阳|1497801600|3394
安阳|1498406400|3392
安阳|1499011200|3373
安庆|1495382400|5546
安庆|1495987200|5492
安庆|1496592000|5501
安庆|1497196800|5530
安庆|1497801600|5371
安阳|1499616000|3355
安阳|1500220800|3401
安阳|1500825600|3391
安阳|1501430400|3293
安阳|1502035200|3395
安阳|1502640000|3298
百色|1474214400|3448
百色|1474819200|3354
百色|1475424000|3452
百色|1476028800|3445
安庆|1498406400|5536
安庆|1499011200|5377
安庆|1499616000|5406
安庆|1500220800|5416
安庆|1500825600|5417
安阳|1503244800|3343
安阳|1503849600|3347
安阳|1504454400|3370
安阳|1505059200|3372
安阳|1505664000|3407
安阳|1506268800|3354
安阳|1506873600|3353
百色|1476633600|3346
百色|1477238400|3449
百色|1477843200|3437
百色|1478448000|3338
百色|1479052800|3440
百色|1479657600|3442
安顺|1474214400|3488
安顺|1474819200|3496
安顺|1475424000|3488
安顺|1476028800|3487
安顺|1476633600|3491
安顺|1477238400|3427
安庆|1501430400|5401
安庆|1502035200|5566
安庆|1502640000|5657
安阳|1507478400|3449
安阳|1508083200|3497
安阳|1508688000|3433
安阳|1509292800|3484
安阳|1509897600|3515
安阳|1510502400|3570
安阳|1511107200|3556
百色|1480262400|3344
百色|1480867200|3359
百色|1481472000|3381
百色|1482076800|3352
百色|1482681600|3454
百色|1483286400|3356
安顺|1477843200|3397
安顺|1478448000|3500
安顺|1479052800|3431
安庆|1503244800|5655
安庆|1503849600|5642
安庆|1504454400|5667
安庆|1505059200|5673
安庆|1505664000|5700
安庆|1506268800|5734
安庆|1506873600|5687
安阳|1511712000|3621
安阳|1512316800|3622
安阳|1512921600|3634
安阳|1513526400|3598
安阳|1514131200|3551
安阳|1514736000|3457
安阳|1515340800|3555
百色|1483891200|3455
百色|1484496000|3557
百色|1485100800|3629
安顺|1479657600|3449
安顺|1480262400|3432
安顺|1480867200|3460
安顺|1481472000|3437
安顺|1482076800|3468
安顺|1482681600|3435
安庆|1507478400|5848
安庆|1508083200|5734
安庆|1508688000|5897
安庆|1509292800|5880
安庆|1509897600|5989
安庆|1510502400|5977
安庆|1511107200|6011
安阳|1515945600|3664
安阳|1516550400|3705
安阳|1517155200|3818
安阳|1517760000|3759
百色|1485705600|3528
百色|1486310400|3633
百色|1486915200|3702
百色|1487520000|3721
百色|1488124800|3619
百色|1488729600|3725
百色|1489334400|3623
安顺|1483286400|3446
安顺|1483891200|3436
安顺|1484496000|3436
安顺|1485100800|3417
安顺|1485705600|3416
安顺|1486310400|3406
安庆|1511712000|6029
安庆|1512316800|6028
安庆|1512921600|5965
安庆|1513526400|6041
安庆|1514131200|6074
安庆|1514736000|6191
安庆|1515340800|6028
安阳|1518364800|3875
安阳|1518969600|3818
安阳|1519574400|3807
安阳|1520179200|3860
安阳|1520784000|3808
百色|1489939200|3626
百色|1490544000|3673
百色|1491148800|3573
百色|1491753600|3581
安顺|1486915200|3393
安顺|1487520000|3423
安顺|1488124800|3389
安顺|1488729600|3346
安顺|1489334400|3442
安顺|1489939200|3541
安庆|1515945600|6214
安庆|1516550400|6034
安庆|1517155200|6099
安庆|1517760000|6184
安庆|1518364800|6357
安庆|1518969600|6336
安庆|1519574400|6341
安庆|1520179200|6287
安阳|1521388800|3879
安阳|1521993600|3872
安阳|1522598400|3992
安阳|1523203200|4009
安阳|1523808000|4121
安阳|1524412800|4013
百色|1492358400|3582
百色|1492963200|3577
百色|1493568000|3582
百色|1494172800|3485
百色|1494777600|3391
百色|1495382400|3488
百色|1495987200|3394
安顺|1490544000|3598
安顺|1491148800|3602
安顺|1491753600|3533
安庆|1520784000|6220
安阳|1525017600|4043
安阳|1525622400|4116
安阳|1526227200|4065
安阳|1526832000|4180
安阳|1527436800|4298
安阳|1528041600|4343
百色|1496592000|3403
百色|1497196800|3403
百色|1497801600|3340
百色|1498406400|3435
安顺|1492358400|3634
安顺|1492963200|3615
安顺|1493568000|3645
安顺|1494172800|3627
安顺|1494777600|3589
安顺|1495382400|3494
安顺|1495987200|3533
安庆|1521388800|6055
安庆|1521993600|6032
安庆|1522598400|5962
安庆|1523203200|6051
安庆|1523808000|6163
安阳|1528646400|4373
安阳|1529251200|4497
百色|1499011200|3343
百色|1499616000|3315
百色|1500220800|3376
百色|1500825600|3388
百色|1501430400|3340
百色|1502035200|3361
百色|1502640000|3347
安顺|1496592000|3486
安顺|1497196800|3488
安顺|1497801600|3438
安顺|1498406400|3437
安顺|1499011200|3375
安庆|1524412800|6242
安庆|1525017600|6252
安庆|1525622400|6133
安阳|1529856000|4377
安阳|1530460800|4452
安阳|1531065600|4332
安阳|1531670400|4456
安阳|1532275200|4584
安阳|1532880000|4513
百色|1503244800|3334
百色|1503849600|3392
百色|1504454400|3432
